1.4615368380000e-06;          0
1.5223281980000e-06;          0
1.5419890840000e-06;          0
1.5599922040000e-06;          0
1.5796530440000e-06;          0
1.5992940610000e-06;          0
1.6189549500000e-06;          0
1.6369581250000e-06;          0
1.6566187790000e-06;          0
1.6762596640000e-06;          0
1.6959204750000e-06;          0
1.7139238840000e-06;          0
1.7335847050000e-06;          0
1.7532255230000e-06;          0
1.7728864530000e-06;          0
1.7908946690000e-06;          0
1.8105526490000e-06;          0
1.8301964620000e-06;          0
1.8482165920000e-06;          0
1.8678604740000e-06;          0
1.8875184100000e-06;          0
1.9071622930000e-06;          0
1.9251824940000e-06;          0
1.9448265070000e-06;          0
1.9644842410000e-06;          0
1.9841281420000e-06;          0
2.0021485080000e-06;          0
2.0217924130000e-06;          0
2.0414502340000e-06;          0
2.0610940990000e-06;          0
2.0791142190000e-06;          0
2.0987583010000e-06;          0
2.1184161290000e-06;          0
2.1380549610000e-06;          0
2.1560782290000e-06;          0
2.1757190200000e-06;          0
2.1953799370000e-06;          0
2.2150205940000e-06;          0
2.2330439510000e-06;          0
2.2526847570000e-06;          0
2.2723454840000e-06;          0
2.2919865070000e-06;          0
2.3100098710000e-06;          0
2.3296506970000e-06;          0
2.3493115410000e-06;          0
2.3689524320000e-06;          0
2.3869756260000e-06;          0
2.4066165210000e-06;          0
2.4262774530000e-06;          0
2.4459183950000e-06;          0
2.4639416980000e-06;          0
2.4835824720000e-06;          0
2.5032433240000e-06;          0
2.5212516070000e-06;          0
2.5409094980000e-06;          0
2.5605533540000e-06;          0
2.5802112400000e-06;          0
2.5982174500000e-06;          0
2.6178754090000e-06;          0
2.6375192650000e-06;          0
2.6571769970000e-06;          0
2.6751831800000e-06;          0
2.6948410630000e-06;          0
2.7144849790000e-06;          0
2.7341430390000e-06;          0
2.7521494100000e-06;          0
2.7718072610000e-06;          0
2.7914511620000e-06;          0
2.8111089950000e-06;          0
2.8291151280000e-06;          0
2.8487730740000e-06;          0
2.8684119550000e-06;          0
2.8880727790000e-06;          0
2.9060761440000e-06;          0
2.9257370520000e-06;          0
2.9453779120000e-06;          0
2.9650386350000e-06;          0
2.9830419600000e-06;          0
3.0027027900000e-06;          0
3.0223437270000e-06;          0
3.0420047700000e-06;          0
3.0600079850000e-06;          0
3.0796688590000e-06;          0
3.0993096670000e-06;          0
3.1189704810000e-06;          0
3.1369738800000e-06;          0
3.1566347430000e-06;          0
3.1762757420000e-06;          0
3.1959366440000e-06;          0
3.2139398190000e-06;          0
3.2336006890000e-06;          0
3.2532463340000e-06;          0
3.2712665840000e-06;          0
3.2909104570000e-06;          0
3.3105683700000e-06;          0
3.3302121780000e-06;          0
3.3482324240000e-06;          0
3.3678762880000e-06;          0
3.3875342430000e-06;          0
3.4071781060000e-06;          0
3.4251984290000e-06;          0
3.4448420920000e-06;          0
3.4645001670000e-06;          0
3.4841441190000e-06;          0
3.5021642750000e-06;          0
3.5218082330000e-06;          0
3.5414660870000e-06;          0
3.5611098760000e-06;          0
3.5791301410000e-06;          0
3.5987738820000e-06;          0
3.6184317700000e-06;          0
3.6380706850000e-06;          0
3.6560941260000e-06;          0
3.6757349030000e-06;          0
3.6953957760000e-06;          0
3.7150367350000e-06;          0
3.7330600930000e-06;          0
3.7527008800000e-06;          0
3.7723617080000e-06;          0
3.7920025380000e-06;          0
3.8100258080000e-06;          0
3.8296665860000e-06;          0
3.8493275770000e-06;          0
3.8689685160000e-06;          0
3.8869917840000e-06;          0
3.9066329080000e-06;          0
3.9262938300000e-06;          0
3.9459347960000e-06;          0
3.9639580360000e-06;          0
3.9836039860000e-06;          0
4.0032618260000e-06;          0
4.0212681490000e-06;          0
4.0409260420000e-06;          0
4.0605699270000e-06;          0
4.0802276440000e-06;          0
4.0982340400000e-06;          0
4.1178919660000e-06;          0
4.1375357840000e-06;          0
4.1571939170000e-06;          0
4.1752000350000e-06;          0
4.1948578120000e-06;          0
4.2145016550000e-06;          0
4.2341595570000e-06;          0
4.2521658710000e-06;          0
4.2718237140000e-06;          0
4.2914677630000e-06;          0
4.3111253980000e-06;          0
4.3291317330000e-06;          0
4.3487896780000e-06;          0
4.3684286170000e-06;          0
4.3880895260000e-06;          0
4.4060927480000e-06;          0
4.4257537340000e-06;          0
4.4453945710000e-06;          0
4.4650554190000e-06;          0
4.4830588500000e-06;          0
4.5027196980000e-06;          0
4.5223606590000e-06;          0
4.5420214350000e-06;          0
4.5600247270000e-06;          0
4.5796855470000e-06;          0
4.5993264130000e-06;          0
4.6189874880000e-06;          0
4.6369907770000e-06;          0
4.6566516320000e-06;          0
4.6762923680000e-06;          0
4.6959530750000e-06;          0
4.7139613740000e-06;          0
4.7336193010000e-06;          0
4.7532631190000e-06;          0
4.7712835400000e-06;          0
4.7909274610000e-06;          0
4.8105853230000e-06;          0
4.8302290640000e-06;          0
4.8482493760000e-06;          0
4.8678932910000e-06;          0
4.8875512040000e-06;          0
4.9071949450000e-06;          0
4.9252151610000e-06;          0
4.9448590900000e-06;          0
4.9645168550000e-06;          0
4.9841607490000e-06;          0
5.0021810230000e-06;          0
5.0218249950000e-06;          0
5.0414827260000e-06;          0
5.0611263280000e-06;          0
5.0791465090000e-06;          0
5.0987853720000e-06;          0
5.1184463470000e-06;          0
5.1380871120000e-06;          0
5.1561104800000e-06;          0
5.1757514130000e-06;          0
5.1954122640000e-06;          0
5.2150530780000e-06;          0
5.2330763640000e-06;          0
5.2527171060000e-06;          0
5.2723779500000e-06;          0
5.2920188640000e-06;          0
5.3100420140000e-06;          0
5.3296829020000e-06;          0
5.3493437130000e-06;          0
5.3689845530000e-06;          0
5.3870078910000e-06;          0
5.4066487580000e-06;          0
5.4263097300000e-06;          0
5.4443179750000e-06;          0
5.4639757360000e-06;          0
5.4836196460000e-06;          0
5.5032775890000e-06;          0
5.5212838970000e-06;          0
5.5409417960000e-06;          0
5.5605855040000e-06;          0
5.5802434680000e-06;          0
5.5982497240000e-06;          0
5.6179075740000e-06;          0
5.6375513670000e-06;          0
5.6572093220000e-06;          0
5.6752155830000e-06;          0
5.6948735040000e-06;          0
5.7145172270000e-06;          0
5.7341749970000e-06;          0
5.7521813940000e-06;          0
5.7718392360000e-06;          0
5.7914830970000e-06;          0
5.8111409980000e-06;          0
5.8291422180000e-06;          0
5.8488030740000e-06;          0
5.8684438950000e-06;          0
5.8881048280000e-06;          0
5.9061080430000e-06;          0
5.9257689930000e-06;          0
5.9454097860000e-06;          0
5.9650704100000e-06;          0
5.9830736840000e-06;          0
6.0027345420000e-06;          0
6.0223754300000e-06;          0
6.0420363080000e-06;          0
6.0600396440000e-06;          0
6.0797005580000e-06;          0
6.0993412540000e-06;          0
6.1190021930000e-06;          0
6.1370054130000e-06;          0
6.1566662530000e-06;          0
6.1763121240000e-06;          0
6.1943324270000e-06;          0
6.2139762040000e-06;          0
6.2336341270000e-06;          0
6.2532778430000e-06;          0
6.2712981370000e-06;          0
6.2909419390000e-06;          0
6.3105998750000e-06;          0
6.3302436180000e-06;          0
6.3482637780000e-06;          0
6.3679076550000e-06;          0
6.3875654020000e-06;          0
6.4072095380000e-06;          0
6.4252298000000e-06;          0
6.4448734550000e-06;          0
6.4645313890000e-06;          0
6.4841753110000e-06;          0
6.5021954690000e-06;          0
6.5218391820000e-06;          0
6.5414972190000e-06;          0
6.5611361730000e-06;          0
6.5791595510000e-06;          0
6.5988002370000e-06;          0
6.6184611430000e-06;          0
6.6381019550000e-06;          0
6.6561252400000e-06;          0
6.6757660000000e-06;          0
6.6954209350000e-06;     -24978
6.7150555640000e-06;     -24978
6.7330731410000e-06;     -49956
6.7527077570000e-06;     -49956
6.7723646960000e-06;     -40330
6.7920018310000e-06;     -40330
6.8100238340000e-06;     -72984
6.8296632830000e-06;     -72984
6.8493221260000e-06;    -105638
6.8689608190000e-06;    -105638
6.8869848180000e-06;    -129456
6.9066264890000e-06;    -129456
6.9262815250000e-06;    -162110
6.9459163130000e-06;    -162110
6.9639362700000e-06;    -187088
6.9835733890000e-06;    -187088
7.0032337730000e-06;    -219742
7.0212417300000e-06;    -219742
7.0409015410000e-06;    -252396
7.0605474050000e-06;    -252396
7.0802103920000e-06;    -277374
7.0982213580000e-06;    -277374
7.1178873080000e-06;    -302352
7.1375393400000e-06;    -302352
7.1571984460000e-06;    -327330
7.1752057100000e-06;    -327330
7.1948670600000e-06;    -336956
7.2145142200000e-06;    -336956
7.2341780090000e-06;    -361934
7.2521896880000e-06;    -361934
7.2718544130000e-06;    -386912
7.2915002420000e-06;    -386912
7.3111633920000e-06;    -404214
7.3291689210000e-06;    -404214
7.3488343120000e-06;    -421516
7.3684798130000e-06;    -421516
7.3881472380000e-06;    -446494
7.4061565950000e-06;    -446494
7.4258256530000e-06;    -471472
7.4454745900000e-06;    -471472
7.4651363560000e-06;    -488774
7.4831403080000e-06;    -488774
7.5028042800000e-06;    -504916
7.5224482930000e-06;    -504916
7.5421139140000e-06;    -529894
7.5601267580000e-06;    -529894
7.5797910650000e-06;    -554872
7.5994414490000e-06;    -554872
7.6174698970000e-06;    -572174
7.6371226580000e-06;    -572174
7.6567920410000e-06;    -589476
7.6764474260000e-06;    -589476
7.6944797820000e-06;    -606778
7.7141367480000e-06;    -606778
7.7338093220000e-06;    -616404
7.7534631420000e-06;    -616404
7.7714926790000e-06;    -626030
7.7911398640000e-06;    -626030
7.8108079920000e-06;    -635656
7.8304561690000e-06;    -635656
7.8484869580000e-06;    -652958
7.8681360390000e-06;    -652958
7.8878060830000e-06;    -677936
7.9074562100000e-06;    -677936
7.9254894060000e-06;    -686402
7.9451461750000e-06;    -686402
